OPDATE,VESSEL,CRUISE,SERIAL,PORT,STATIONDEPTH,FLOWSTART,FLOWEND,DISTANCEPARM,TOTALCOUNT,ITIS,REFNAME
6-Jul-17,88,6,293,388,46,456405,457010,0.01451,6,85845,Skistodiaptomus oregonensis
6-Jul-17,88,6,293,388,46,456405,457010,0.01451,8,83957,Holopedium gibberum
6-Jul-17,88,6,293,388,46,456405,457010,0.01451,5,85858,Epischura lacustris
6-Jul-17,88,6,293,388,46,456405,457010,0.01451,6,85841,Leptodiaptomus minutus
6-Jul-17,88,6,293,388,46,456405,457010,0.01451,2,88692,Mesocyclops edax
6-Jul-17,88,6,293,388,46,456405,457010,0.01451,21,684624,Bythotrephes longimanus or spiny water flea
13-Jun-17,36,2,233,356,46,199976,200526,0.01316,144,85841,Leptodiaptomus minutus
13-Jun-17,36,2,233,356,46,199976,200526,0.01316,27,85839,Leptodiaptomus ashlandi
13-Jun-17,36,2,233,356,46,199976,200526,0.01316,12,85775,Limnocalanus macrurus
13-Jun-17,36,2,233,356,46,199976,200526,0.01316,4,85775,Limnocalanus macrurus
13-Jun-17,36,2,233,356,46,199976,200526,0.01316,6,83957,Holopedium gibberum
13-Jun-17,36,2,233,356,46,199976,200526,0.01316,15,88789,Diacyclops thomasi
13-Jun-17,36,2,233,356,46,199976,200526,0.01316,7,88692,Mesocyclops edax
13-Jun-17,36,2,233,356,46,199976,200526,0.01316,17,666962,Leptodiaptomus sicilis
13-Jun-17,36,2,233,356,46,199976,200526,0.01316,1,83936,Bosmina
13-Jun-17,36,2,233,356,46,199976,200526,0.01316,6,59417,Conochilus
13-Jun-17,36,2,233,356,46,199976,200526,0.01316,3,59434,Collotheca
13-Jun-17,36,2,233,356,46,199976,200526,0.01316,1,59270,Polyarthra
13-Jun-17,36,2,233,356,46,199976,200526,0.01316,2,59175,Gastropus
13-Jun-17,36,2,233,356,46,199976,200526,0.01316,1,59255,Synchaeta
13-Jun-17,36,2,233,356,46,199976,200526,0.01316,1,58485,Kellicottia
9-May-17,36,1,18,305,46,808306,808780,0.01531,237,85257,Copepoda or copepods
9-May-17,36,1,18,305,46,808306,808780,0.01531,2,59255,Synchaeta
9-May-17,36,1,18,305,46,808306,808780,0.01531,5,58485,Kellicottia
10-May-17,36,1,59,330,18,830190,830461,0.01531,12,666962,Leptodiaptomus sicilis
10-May-17,36,1,59,330,18,830190,830461,0.01531,1,85845,Skistodiaptomus oregonensis
10-May-17,36,1,59,330,18,830190,830461,0.01531,1,86110,Harpacticoida or harpacticoids
8-May-17,36,1,8,305,82,800270,800506,0.01531,84,666962,Leptodiaptomus sicilis
8-May-17,36,1,8,305,82,800270,800506,0.01531,50,85841,Leptodiaptomus minutus
8-May-17,36,1,8,305,82,800270,800506,0.01531,37,85258,Calanoida or calanoids
8-May-17,36,1,8,305,82,800270,800506,0.01531,27,88789,Diacyclops thomasi
8-May-17,36,1,8,305,82,800270,800506,0.01531,2,85845,Skistodiaptomus oregonensis
8-May-17,36,1,8,305,82,800270,800506,0.01531,7,85775,Limnocalanus macrurus
8-May-17,36,1,8,305,82,800270,800506,0.01531,4,85375,Senecella  calanoides
8-May-17,36,1,8,305,82,800270,800506,0.01531,1,83936,Bosmina
8-May-17,36,1,8,305,82,800270,800506,0.01531,3,90041,Mysis spp.
9-May-17,36,1,18,305,46,808306,808780,0.01531,98,85841,Leptodiaptomus minutus
9-May-17,36,1,18,305,46,808306,808780,0.01531,75,666962,Leptodiaptomus sicilis
11-Jun-17,36,2,142,320,46,110916,111687,0.01316,26,59434,Collotheca
11-Jun-17,36,2,142,320,46,110916,111687,0.01316,3,58348,Keratella
11-Jun-17,36,2,142,320,46,110916,111687,0.01316,1,59270,Polyarthra
11-Jun-17,36,2,142,320,46,110916,111687,0.01316,3,59255,Synchaeta
11-Jun-17,36,2,142,320,46,110916,111687,0.01316,91,81338,Dreissena
11-Jun-17,36,2,142,320,46,110916,111687,0.01316,168,85258,Calanoida or calanoids
11-Jun-17,36,2,142,320,46,110916,111687,0.01316,16,85841,Leptodiaptomus minutus
9-May-17,36,1,19,305,46,808786,809337,0.01531,91,666962,Leptodiaptomus sicilis
9-May-17,36,1,19,305,46,808786,809337,0.01531,31,85839,Leptodiaptomus ashlandi
16-Jul-17,88,6,461,356,18,516959,517365,0.01451,11,684624,Bythotrephes longimanus or spiny water flea
16-Jul-17,88,6,461,356,18,516959,517365,0.01451,6,83972,Leptodora kindtii
6-Jul-17,88,6,293,388,46,456405,457010,0.01451,1,58796,Proales
6-Jul-17,88,6,293,388,46,456405,457010,0.01451,229,59417,Conochilus
6-Jul-17,88,6,293,388,46,456405,457010,0.01451,33,58348,Keratella
6-Jul-17,88,6,293,388,46,456405,457010,0.01451,85,59270,Polyarthra
6-Jul-17,88,6,293,388,46,456405,457010,0.01451,5,59167,Ascomorpha
6-Jul-17,88,6,293,388,46,456405,457010,0.01451,4,59175,Gastropus
6-Jul-17,88,6,293,388,46,456405,457010,0.01451,18,59255,Synchaeta
6-Jul-17,88,6,293,388,46,456405,457010,0.01451,1,59235,Asplanchna
6-Jul-17,88,6,293,388,46,456405,457010,0.01451,82,58485,Kellicottia
6-Jul-17,88,6,293,388,46,456405,457010,0.01451,10,59282,Ploesoma
6-Jul-17,88,6,293,388,46,456405,457010,0.01451,22,81338,Dreissena
6-Jul-17,88,6,293,388,46,456405,457010,0.01451,186,85257,Copepoda or copepods
6-Jul-17,88,6,293,388,46,456405,457010,0.01451,60,83936,Bosmina
6-Jul-17,88,6,293,388,46,456405,457010,0.01451,60,88530,Cyclopoida or cyclopoids
6-Jul-17,88,6,293,388,46,456405,457010,0.01451,26,684624,Bythotrephes longimanus or spiny water flea
6-Jul-17,88,6,293,388,46,456405,457010,0.01451,42,83972,Leptodora kindtii
6-Jul-17,88,6,294,388,46,457010,457900,0.01451,304,85257,Copepoda or copepods
6-Jul-17,88,6,294,388,46,457010,457900,0.01451,37,59417,Conochilus
6-Jul-17,88,6,294,388,46,457010,457900,0.01451,16,58348,Keratella
6-Jul-17,88,6,294,388,46,457010,457900,0.01451,17,59270,Polyarthra
6-Jul-17,88,6,294,388,46,457010,457900,0.01451,2,59175,Gastropus
6-Jul-17,88,6,294,388,46,457010,457900,0.01451,1,59167,Ascomorpha
6-Jul-17,88,6,294,388,46,457010,457900,0.01451,8,59255,Synchaeta
6-Jul-17,88,6,294,388,46,457010,457900,0.01451,36,58485,Kellicottia
6-Jul-17,88,6,294,388,46,457010,457900,0.01451,3,59282,Ploesoma
6-Jul-17,88,6,294,388,46,457010,457900,0.01451,2,59074,Trichocerca
6-Jul-17,88,6,294,388,46,457010,457900,0.01451,1,59322,Pompholyx
6-Jul-17,88,6,294,388,46,457010,457900,0.01451,7,81338,Dreissena
13-Jul-17,88,6,418,360,18,250783,251232,0.01451,45,85258,Calanoida or calanoids
13-Jul-17,88,6,418,360,18,250783,251232,0.01451,13,88530,Cyclopoida or cyclopoids
13-Jul-17,88,6,418,360,18,250783,251232,0.01451,2,88789,Diacyclops thomasi
13-Jul-17,88,6,418,360,18,250783,251232,0.01451,7,88692,Mesocyclops edax
13-Jul-17,88,6,418,360,18,250783,251232,0.01451,2,85839,Leptodiaptomus ashlandi
13-Jul-17,88,6,418,360,18,250783,251232,0.01451,1,85845,Skistodiaptomus oregonensis
13-Jul-17,88,6,418,360,18,250783,251232,0.01451,20,684624,Bythotrephes longimanus or spiny water flea
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,310,85258,Calanoida or calanoids
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,60,85841,Leptodiaptomus minutus
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,10,85839,Leptodiaptomus ashlandi
9-May-17,36,1,37,330,82,815635,816204,0.01531,239,85257,Copepoda or copepods
9-May-17,36,1,19,305,46,808786,809337,0.01531,370,85257,Copepoda or copepods
9-May-17,36,1,19,305,46,808786,809337,0.01531,2,59417,Conochilus
9-May-17,36,1,19,305,46,808786,809337,0.01531,1,59175,Gastropus
9-May-17,36,1,19,305,46,808786,809337,0.01531,2,59255,Synchaeta
9-May-17,36,1,19,305,46,808786,809337,0.01531,4,58485,Kellicottia
9-May-17,36,1,28,305,18,813795,814062,0.01531,271,85257,Copepoda or copepods
9-May-17,36,1,28,305,18,813795,814062,0.01531,2,58396,Notholca
9-May-17,36,1,28,305,18,813795,814062,0.01531,2,59255,Synchaeta
9-May-17,36,1,28,305,18,813795,814062,0.01531,24,58485,Kellicottia
12-Aug-17,40,1,55,364,82,8211,8976,0.02687,64,83936,Bosmina
17-Jun-17,37,4,142,305,82,337034,337603,0.01482,5,85775,Limnocalanus macrurus
12-Aug-17,40,1,55,364,82,8211,8976,0.02687,64,83936,Bosmina
12-Aug-17,40,1,55,364,82,8211,8976,0.02687,200,85258,Calanoida or calanoids
17-Jun-17,37,4,142,305,82,337034,337603,0.01482,26,85841,Leptodiaptomus minutus
12-Aug-17,40,1,55,364,82,8211,8976,0.02687,200,85258,Calanoida or calanoids
17-Jun-17,37,4,142,305,82,337034,337603,0.01482,26,85841,Leptodiaptomus minutus
17-Jun-17,37,4,142,305,82,337034,337603,0.01482,11,88530,Cyclopoida or cyclopoids
17-Jun-17,37,4,142,305,82,337034,337603,0.01482,2,83936,Bosmina
17-Jun-17,37,4,142,305,82,337034,337603,0.01482,2,85775,Limnocalanus macrurus
17-Jun-17,37,4,142,305,82,337034,337603,0.01482,2,85858,Epischura lacustris
17-Jun-17,37,4,142,305,82,337034,337603,0.01482,1,88692,Mesocyclops edax
17-Jun-17,37,4,142,305,82,337034,337603,0.01482,382,85257,Copepoda or copepods
17-Jun-17,37,4,142,305,82,337034,337603,0.01482,11,59417,Conochilus
11-Jun-17,36,2,142,320,46,110916,111687,0.01316,16,85841,Leptodiaptomus minutus
11-Jun-17,36,2,142,320,46,110916,111687,0.01316,17,666962,Leptodiaptomus sicilis
11-Jun-17,36,2,142,320,46,110916,111687,0.01316,56,83936,Bosmina
11-Jun-17,36,2,142,320,46,110916,111687,0.01316,14,85839,Leptodiaptomus ashlandi
11-Jun-17,36,2,142,320,46,110916,111687,0.01316,12,83877,Daphnia galeata mendotae
11-Jun-17,36,2,142,320,46,110916,111687,0.01316,9,88789,Diacyclops thomasi
11-Jun-17,36,2,142,320,46,110916,111687,0.01316,4,85858,Epischura lacustris
11-Jun-17,36,2,142,320,46,110916,111687,0.01316,3,85858,Epischura lacustris
11-Jun-17,36,2,142,320,46,110916,111687,0.01316,2,88530,Cyclopoida or cyclopoids
11-Jun-17,36,2,142,320,46,110916,111687,0.01316,1,88692,Mesocyclops edax
11-Jun-17,36,2,142,320,46,110916,111687,0.01316,2,83952,Eubosmina coregoni (formerly Bosmina coregoni)
11-Jun-17,36,2,142,320,46,110916,111687,0.01316,12,684624,Bythotrephes longimanus or spiny water flea
11-Jun-17,36,2,142,320,46,110916,111687,0.01316,1,83972,Leptodora kindtii
10-Jun-17,36,2,132,320,68,99307,100378,0.01316,456,85257,Copepoda or copepods
10-Jun-17,36,2,132,320,68,99307,100378,0.01316,3,59417,Conochilus
10-Jun-17,36,2,132,320,68,99307,100378,0.01316,3,59255,Synchaeta
10-Jun-17,36,2,132,320,68,99307,100378,0.01316,14,81338,Dreissena
7-Jul-17,88,6,318,384,46,579777,580507,0.01451,16,85841,Leptodiaptomus minutus
7-Jul-17,88,6,318,384,46,579777,580507,0.01451,13,85839,Leptodiaptomus ashlandi
7-Jul-17,88,6,318,384,46,579777,580507,0.01451,1,85858,Epischura lacustris
7-Jul-17,88,6,318,384,46,579777,580507,0.01451,124,85258,Calanoida or calanoids
7-Jul-17,88,6,318,384,46,579777,580507,0.01451,42,88530,Cyclopoida or cyclopoids
7-Jul-17,88,6,318,384,46,579777,580507,0.01451,2,88692,Mesocyclops edax
7-Jul-17,88,6,318,384,46,579777,580507,0.01451,10,83957,Holopedium gibberum
7-Jul-17,88,6,318,384,46,579777,580507,0.01451,3,666962,Leptodiaptomus sicilis
7-Jul-17,88,6,318,384,46,579777,580507,0.01451,1,85845,Skistodiaptomus oregonensis
7-Jul-17,88,6,318,384,46,579777,580507,0.01451,4,83936,Bosmina
7-Jul-17,88,6,318,384,46,579777,580507,0.01451,4,88789,Diacyclops thomasi
7-Jul-17,88,6,318,384,46,579777,580507,0.01451,5,88692,Mesocyclops edax
7-Jul-17,88,6,318,384,46,579777,580507,0.01451,2,85858,Epischura lacustris
7-Jul-17,88,6,318,384,46,579777,580507,0.01451,31,684624,Bythotrephes longimanus or spiny water flea
6-Jul-17,88,6,293,388,46,456405,457010,0.01451,60,88530,Cyclopoida or cyclopoids
6-Jul-17,88,6,293,388,46,456405,457010,0.01451,27,88789,Diacyclops thomasi
7-Jul-17,88,6,319,384,46,580505,581398,0.01451,33,58485,Kellicottia
7-Jul-17,88,6,319,384,46,580505,581398,0.01451,3,81338,Dreissena
14-Jun-17,36,2,284,364,82,248647,249305,0.01316,149,85258,Calanoida or calanoids
7-Jul-17,88,6,319,384,46,580505,581398,0.01451,2,58239,Rotifera or rotifers
14-Jun-17,36,2,284,364,82,248647,249305,0.01316,149,85258,Calanoida or calanoids
14-Jun-17,36,2,284,364,82,248647,249305,0.01316,5,88692,Mesocyclops edax
14-Jun-17,36,2,284,364,82,248647,249305,0.01316,32,666962,Leptodiaptomus sicilis
14-Jun-17,36,2,284,364,82,248647,249305,0.01316,13,85839,Leptodiaptomus ashlandi
14-Jun-17,36,2,284,364,82,248647,249305,0.01316,4,85841,Leptodiaptomus minutus
14-Jun-17,36,2,284,364,82,248647,249305,0.01316,14,85775,Limnocalanus macrurus
14-Jun-17,36,2,284,364,82,248647,249305,0.01316,6,88789,Diacyclops thomasi
14-Jun-17,36,2,284,364,82,248647,249305,0.01316,5,88692,Mesocyclops edax
14-Jun-17,36,2,284,364,82,248647,249305,0.01316,3,88530,Cyclopoida or cyclopoids
14-Jun-17,36,2,284,364,82,248647,249305,0.01316,2,90041,Mysis spp.
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,10,85839,Leptodiaptomus ashlandi
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,13,88530,Cyclopoida or cyclopoids
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,4,666962,Leptodiaptomus sicilis
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,2,85775,Limnocalanus macrurus
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,85858,Epischura lacustris
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,11,88692,Mesocyclops edax
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,83936,Bosmina
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,6,83957,Holopedium gibberum
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,1,85858,Epischura lacustris
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,4,88789,Diacyclops thomasi
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,286,85258,Calanoida or calanoids
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,45,85775,Limnocalanus macrurus
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,4,88530,Cyclopoida or cyclopoids
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,2,85839,Leptodiaptomus ashlandi
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,1,83957,Holopedium gibberum
14-Jun-17,37,4,75,305,46,992694,993641,0.01482,247,85258,Calanoida or calanoids
14-Jun-17,37,4,75,305,46,992694,993641,0.01482,20,85839,Leptodiaptomus ashlandi
14-Jun-17,37,4,75,305,46,992694,993641,0.01482,2,83936,Bosmina
14-Jun-17,37,4,75,305,46,992694,993641,0.01482,47,88530,Cyclopoida or cyclopoids
14-Jun-17,37,4,75,305,46,992694,993641,0.01482,26,666962,Leptodiaptomus sicilis
14-Jun-17,37,4,75,305,46,992694,993641,0.01482,16,85841,Leptodiaptomus minutus
14-Jun-17,37,4,75,305,46,992694,993641,0.01482,3,83877,Daphnia galeata mendotae
14-Jun-17,37,4,75,305,46,992694,993641,0.01482,13,88789,Diacyclops thomasi
14-Jun-17,37,4,75,305,46,992694,993641,0.01482,1,85845,Skistodiaptomus oregonensis
14-Jun-17,37,4,75,305,46,992694,993641,0.01482,1,88692,Mesocyclops edax
14-Jun-17,37,4,75,305,46,992694,993641,0.01482,1,85775,Limnocalanus macrurus
17-Jun-17,37,4,142,305,82,337034,337603,0.01482,11,59417,Conochilus
17-Jun-17,37,4,142,305,82,337034,337603,0.01482,7,59434,Collotheca
17-Jun-17,37,4,142,305,82,337034,337603,0.01482,1,59270,Polyarthra
17-Jun-17,37,4,142,305,82,337034,337603,0.01482,2,59167,Ascomorpha
17-Jun-17,37,4,142,305,82,337034,337603,0.01482,1,59175,Gastropus
17-Jun-17,37,4,142,305,82,337034,337603,0.01482,17,59255,Synchaeta
17-Jun-17,37,4,142,305,82,337034,337603,0.01482,4,58485,Kellicottia
17-Jun-17,37,4,142,305,82,337034,337603,0.01482,233,81338,Dreissena
23-Jul-17,88,6,588,320,18,413662,414085,0.01451,57,88530,Cyclopoida or cyclopoids
23-Jul-17,88,6,588,320,18,413662,414085,0.01451,53,85258,Calanoida or calanoids
23-Jul-17,88,6,588,320,18,413662,414085,0.01451,4,83877,Daphnia galeata mendotae
7-Jul-17,88,6,318,384,46,579777,580507,0.01451,139,684624,Bythotrephes longimanus or spiny water flea
7-Jul-17,88,6,318,384,46,579777,580507,0.01451,23,58348,Keratella
7-Jul-17,88,6,318,384,46,579777,580507,0.01451,58,81338,Dreissena
7-Jul-17,88,6,318,384,46,579777,580507,0.01451,97,58485,Kellicottia
7-Jul-17,88,6,318,384,46,579777,580507,0.01451,666,59417,Conochilus
20-Jul-17,88,6,536,326,46,32580,33134,0.01451,66,88530,Cyclopoida or cyclopoids
20-Jul-17,88,6,535,326,46,31964,32574,0.01451,3,83877,Daphnia galeata mendotae
20-Jul-17,88,6,535,326,46,31964,32574,0.01451,22,85858,Epischura lacustris
20-Jul-17,88,6,535,326,46,31964,32574,0.01451,24,85839,Leptodiaptomus ashlandi
20-Jul-17,88,6,535,326,46,31964,32574,0.01451,16,85841,Leptodiaptomus minutus
20-Jul-17,88,6,535,326,46,31964,32574,0.01451,8,85858,Epischura lacustris
20-Jul-17,88,6,535,326,46,31964,32574,0.01451,141,85258,Calanoida or calanoids
14-Jun-17,36,2,284,364,82,248647,249305,0.01316,338,85257,Copepoda or copepods
14-Jun-17,36,2,284,364,82,248647,249305,0.01316,1,59255,Synchaeta
8-May-17,36,1,7,305,82,79559,80028,0.01531,13,58485,Kellicottia
20-Apr-17,88,1,23,388,18,695667,696210,0.01531,142,59255,Synchaeta
20-Apr-17,88,1,23,388,18,695667,696210,0.01531,1,59235,Asplanchna
20-Apr-17,88,1,23,388,18,695667,696210,0.01531,7,58485,Kellicottia
20-Apr-17,88,1,23,388,18,695667,696210,0.01531,7,85775,Limnocalanus macrurus
20-Apr-17,88,1,23,388,18,695667,696210,0.01531,11,85258,Calanoida or calanoids
20-Apr-17,88,1,23,388,18,695667,696210,0.01531,83,88530,Cyclopoida or cyclopoids
20-Apr-17,88,1,23,388,18,695667,696210,0.01531,70,85841,Leptodiaptomus minutus
20-Apr-17,88,1,23,388,18,695667,696210,0.01531,40,88789,Diacyclops thomasi
20-Apr-17,88,1,23,388,18,695667,696210,0.01531,8,666962,Leptodiaptomus sicilis
20-Apr-17,88,1,23,388,18,695667,696210,0.01531,36,85839,Leptodiaptomus ashlandi
14-Jun-17,37,4,75,305,46,992694,993641,0.01482,1,684624,Bythotrephes longimanus or spiny water flea
14-Jun-17,36,2,303,364,18,307951,308224,0.01316,171,85258,Calanoida or calanoids
14-Jun-17,36,2,303,364,18,307951,308224,0.01316,16,85858,Epischura lacustris
14-Jun-17,36,2,303,364,18,307951,308224,0.01316,3,666962,Leptodiaptomus sicilis
14-Jun-17,36,2,303,364,18,307951,308224,0.01316,21,88530,Cyclopoida or cyclopoids
14-Jun-17,36,2,303,364,18,307951,308224,0.01316,4,85839,Leptodiaptomus ashlandi
14-Jun-17,36,2,303,364,18,307951,308224,0.01316,34,85841,Leptodiaptomus minutus
14-Jun-17,36,2,303,364,18,307951,308224,0.01316,10,83936,Bosmina
14-Jun-17,36,2,303,364,18,307951,308224,0.01316,3,85775,Limnocalanus macrurus
14-Jun-17,36,2,303,364,18,307951,308224,0.01316,3,88789,Diacyclops thomasi
14-Jun-17,36,2,303,364,18,307951,308224,0.01316,3,83957,Holopedium gibberum
14-Jun-17,36,2,303,364,18,307951,308224,0.01316,1,85858,Epischura lacustris
14-Jun-17,36,2,303,364,18,307951,308224,0.01316,2,88692,Mesocyclops edax
14-Jun-17,36,2,303,364,18,307951,308224,0.01316,1,88745,Tropocyclops prasinus mexicanus
14-Jun-17,36,2,303,364,18,307951,308224,0.01316,1,88692,Mesocyclops edax
14-Jun-17,36,2,303,364,18,307951,308224,0.01316,2,684624,Bythotrephes longimanus or spiny water flea
14-Jun-17,36,2,293,364,46,295828,296515,0.01316,3,83957,Holopedium gibberum
14-Jun-17,36,2,293,364,46,295828,296515,0.01316,5,85775,Limnocalanus macrurus
14-Jun-17,36,2,293,364,46,295828,296515,0.01316,25,85841,Leptodiaptomus minutus
10-Jul-17,88,6,361,364,18,838365,838788,0.01451,28,83936,Bosmina
10-Jul-17,88,6,361,364,18,838365,838788,0.01451,5,85858,Epischura lacustris
10-Jul-17,88,6,361,364,18,838365,838788,0.01451,4,85839,Leptodiaptomus ashlandi
10-Jul-17,88,6,361,364,18,838365,838788,0.01451,9,83957,Holopedium gibberum
10-Jul-17,88,6,361,364,18,838365,838788,0.01451,5,88692,Mesocyclops edax
10-Jul-17,88,6,361,364,18,838365,838788,0.01451,3,88789,Diacyclops thomasi
10-Jul-17,88,6,361,364,18,838365,838788,0.01451,3,85858,Epischura lacustris
10-Jul-17,88,6,361,364,18,838365,838788,0.01451,1,85845,Skistodiaptomus oregonensis
10-Jul-17,88,6,361,364,18,838365,838788,0.01451,1,666962,Leptodiaptomus sicilis
10-Jul-17,88,6,361,364,18,838365,838788,0.01451,14,684624,Bythotrephes longimanus or spiny water flea
10-Jul-17,88,6,378,364,82,901346,902121,0.01451,344,85258,Calanoida or calanoids
12-Jun-17,36,2,223,356,82,182917,183314,0.01316,16,85841,Leptodiaptomus minutus
12-Jun-17,36,2,223,356,82,182917,183314,0.01316,43,85775,Limnocalanus macrurus
12-Jun-17,36,2,223,356,82,182917,183314,0.01316,11,85839,Leptodiaptomus ashlandi
12-Jun-17,36,2,223,356,82,182917,183314,0.01316,99,85258,Calanoida or calanoids
12-Jun-17,36,2,223,356,82,182917,183314,0.01316,26,666962,Leptodiaptomus sicilis
20-Jul-17,88,6,535,326,46,31964,32574,0.01451,141,85258,Calanoida or calanoids
20-Jul-17,88,6,535,326,46,31964,32574,0.01451,15,88789,Diacyclops thomasi
20-Jul-17,88,6,535,326,46,31964,32574,0.01451,12,88692,Mesocyclops edax
20-Jul-17,88,6,535,326,46,31964,32574,0.01451,2,83936,Bosmina
20-Jul-17,88,6,535,326,46,31964,32574,0.01451,1,85845,Skistodiaptomus oregonensis
20-Jul-17,88,6,535,326,46,31964,32574,0.01451,3,666962,Leptodiaptomus sicilis
20-Jul-17,88,6,535,326,46,31964,32574,0.01451,34,684624,Bythotrephes longimanus or spiny water flea
19-Jul-17,88,6,522,326,73,926770,927629,0.01451,59,88530,Cyclopoida or cyclopoids
19-Jul-17,88,6,522,326,73,926770,927629,0.01451,140,85258,Calanoida or calanoids
19-Jul-17,88,6,522,326,73,926770,927629,0.01451,6,85839,Leptodiaptomus ashlandi
19-Jul-17,88,6,522,326,73,926770,927629,0.01451,11,85775,Limnocalanus macrurus
19-Jul-17,88,6,522,326,73,926770,927629,0.01451,7,83936,Bosmina
19-Jul-17,88,6,522,326,73,926770,927629,0.01451,2,85845,Skistodiaptomus oregonensis
19-Jul-17,88,6,522,326,73,926770,927629,0.01451,3,85841,Leptodiaptomus minutus
19-Jul-17,88,6,522,326,73,926770,927629,0.01451,2,88789,Diacyclops thomasi
9-May-17,36,1,18,305,46,808306,808780,0.01531,75,666962,Leptodiaptomus sicilis
9-May-17,36,1,18,305,46,808306,808780,0.01531,34,85839,Leptodiaptomus ashlandi
9-May-17,36,1,18,305,46,808306,808780,0.01531,36,85258,Calanoida or calanoids
9-May-17,36,1,18,305,46,808306,808780,0.01531,11,85375,Senecella  calanoides
9-May-17,36,1,18,305,46,808306,808780,0.01531,5,88530,Cyclopoida or cyclopoids
9-May-17,36,1,18,305,46,808306,808780,0.01531,1,85375,Senecella  calanoides
10-May-17,36,1,48,330,46,824770,825301,0.01531,140,85841,Leptodiaptomus minutus
10-May-17,36,1,48,330,46,824770,825301,0.01531,52,666962,Leptodiaptomus sicilis
20-Apr-17,88,1,23,388,18,695667,696210,0.01531,36,85839,Leptodiaptomus ashlandi
20-Apr-17,88,1,23,388,18,695667,696210,0.01531,26,85845,Skistodiaptomus oregonensis
9-May-17,36,1,19,305,46,808786,809337,0.01531,31,85839,Leptodiaptomus ashlandi
9-May-17,36,1,19,305,46,808786,809337,0.01531,3,83936,Bosmina
9-May-17,36,1,19,305,46,808786,809337,0.01531,10,88530,Cyclopoida or cyclopoids
9-May-17,36,1,19,305,46,808786,809337,0.01531,9,85375,Senecella  calanoides
9-May-17,36,1,19,305,46,808786,809337,0.01531,1,85775,Limnocalanus macrurus
24-Jul-17,88,6,607,305,82,466925,467897,0.01451,209,85258,Calanoida or calanoids
24-Jul-17,88,6,607,305,82,466925,467897,0.01451,17,85839,Leptodiaptomus ashlandi
24-Jul-17,88,6,607,305,82,466925,467897,0.01451,16,83936,Bosmina
24-Jul-17,88,6,607,305,82,466925,467897,0.01451,72,88530,Cyclopoida or cyclopoids
24-Jul-17,88,6,607,305,82,466925,467897,0.01451,6,85375,Senecella  calanoides
24-Jul-17,88,6,607,305,82,466925,467897,0.01451,3,85841,Leptodiaptomus minutus
24-Jul-17,88,6,607,305,82,466925,467897,0.01451,1,88789,Diacyclops thomasi
24-Jul-17,88,6,607,305,82,466925,467897,0.01451,1,85845,Skistodiaptomus oregonensis
24-Jul-17,88,6,607,305,82,466925,467897,0.01451,2,83877,Daphnia galeata mendotae
24-Jul-17,88,6,607,305,82,466925,467897,0.01451,6,85775,Limnocalanus macrurus
24-Jul-17,88,6,607,305,82,466925,467897,0.01451,2,83957,Holopedium gibberum
24-Jul-17,88,6,607,305,82,466925,467897,0.01451,62,684624,Bythotrephes longimanus or spiny water flea
14-Jun-17,36,2,293,364,46,295828,296515,0.01316,147,85258,Calanoida or calanoids
14-Jun-17,36,2,293,364,46,295828,296515,0.01316,12,88789,Diacyclops thomasi
14-Jun-17,36,2,293,364,46,295828,296515,0.01316,8,666962,Leptodiaptomus sicilis
14-Jun-17,36,2,293,364,46,295828,296515,0.01316,14,85839,Leptodiaptomus ashlandi
14-Jun-17,36,2,293,364,46,295828,296515,0.01316,3,88692,Mesocyclops edax
14-Jun-17,36,2,293,364,46,295828,296515,0.01316,3,85858,Epischura lacustris
10-Jul-17,88,6,378,364,82,901346,902121,0.01451,344,85258,Calanoida or calanoids
10-Jul-17,88,6,378,364,82,901346,902121,0.01451,5,88789,Diacyclops thomasi
10-Jul-17,88,6,378,364,82,901346,902121,0.01451,6,83936,Bosmina
10-Jul-17,88,6,378,364,82,901346,902121,0.01451,4,666962,Leptodiaptomus sicilis
10-Jul-17,88,6,378,364,82,901346,902121,0.01451,37,85839,Leptodiaptomus ashlandi
10-Jul-17,88,6,378,364,82,901346,902121,0.01451,17,88692,Mesocyclops edax
10-Jul-17,88,6,378,364,82,901346,902121,0.01451,7,88530,Cyclopoida or cyclopoids
10-Jul-17,88,6,378,364,82,901346,902121,0.01451,2,83957,Holopedium gibberum
