,SiteID,Species,Count,Site,UnifiedDate,MonthPeriod,DFS,Month,Area,MeterEnd,MeterMCoe,Volume,Julian
3977,Ztx64-22090,Keratellahiemalis,473,Spanish River 5,6/18/2020,L June,Nearshore,June,NC,150,23.4285,4.600171332,170
3978,Ztx64-22090,Notholcafoliacea,0,Spanish River 5,6/18/2020,L June,Nearshore,June,NC,150,23.4285,4.600171332,170
3979,Ztx64-22090,Polyarthraspp,14676,Spanish River 5,6/18/2020,L June,Nearshore,June,NC,150,23.4285,4.600171332,170
3980,Ztx64-22090,Trichocercacylindrica,237,Spanish River 5,6/18/2020,L June,Nearshore,June,NC,150,23.4285,4.600171332,170
3981,Ztx64-22090,Notholcasquamula,0,Spanish River 5,6/18/2020,L June,Nearshore,June,NC,150,23.4285,4.600171332,170
3982,Ztx64-22090,Keratellaquadrata,0,Spanish River 5,6/18/2020,L June,Nearshore,June,NC,150,23.4285,4.600171332,170
3983,Ztx64-22090,Trichocercamulticrinis,0,Spanish River 5,6/18/2020,L June,Nearshore,June,NC,150,23.4285,4.600171332,170
3984,Ztx64-22094,Ploesomalenticulare,0,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
3985,Ztx64-22094,Lecaneludwigi,0,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
3986,Ztx64-22094,Trichocercaporcellus,0,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
3987,Ztx64-22094,Lecanespp,0,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
3988,Ztx64-22094,Monostylacopeis,0,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
3989,Ztx64-22094,Ascomorphaeucaudis,0,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
3990,Ztx64-22094,Ptygura,0,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
3991,Ztx64-22094,Ascomorphaovalis,415,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
3992,Ztx64-22094,Synchaetaspp,10382,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
3993,Ztx64-22094,Notholcaacuminata,0,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
3994,Ztx64-22094,Cephalodellaspp,0,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
3995,Ztx64-22094,Ploesomatruncatum,0,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
3996,Ztx64-22094,Monostylalunaris,0,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
3997,Ztx64-22094,Polyarthraspp,14950,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
3998,Ztx64-22094,Monostylaspp,0,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
3999,Ztx64-22094,Trichocercaspp,0,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
4000,Ztx64-22094,Lepadellaspp,0,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
4001,Ztx64-22094,Ploesomahudsoni,0,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
4002,Ztx64-22094,Conochilusunicornis,4153,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
4003,Ztx64-22094,Keratellacrassa,415,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
4004,Ztx64-22094,Trichocercacylindrica,0,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
4005,Ztx64-22094,Keratellacochlearis,9136,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
4006,Ztx64-22094,Rotifera,0,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
4007,Ztx64-22094,Copepodnauplii,33638,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
4008,Ztx64-22094,Trichocercarousseleti,0,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
4009,Ztx64-22094,Pompholyxsulcata,0,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
4010,Ztx64-22094,Bdelloidea,0,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
4011,Ztx64-22094,Notholcafoliacea,0,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
4012,Ztx64-22094,Trichocercamulticrinis,0,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
4013,Ztx64-22094,Notholcalaurentiae,0,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
4014,Ztx64-22094,Keratellaearlinae,415,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
4015,Ztx64-22094,Tylotrochamonopus,0,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
4016,Ztx64-22094,Stephanoceros,0,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
4017,Ztx64-22094,Asplanchnapriodonta,415,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
4018,Ztx64-22094,Collothecaspp,415,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
4019,Ztx64-22094,Euchlanisspp,0,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
4020,Ztx64-22094,Kellicottialongispina,4153,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
4021,Ztx64-22094,Keratellahiemalis,0,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
4022,Ztx64-22094,Keratellaquadrata,0,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
4023,Ztx64-22094,Gastropusstylifer,1246,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
4024,Ztx64-22094,DreissenidVeligers,211380,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
4025,Ztx64-22094,Trichotriaspp,0,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
4026,Ztx64-22094,Notholcasquamula,0,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
4027,Ztx64-22094,Lecaneflexilis,0,Spanish River 18,6/16/2020,L June,Midshore,June,NC,108,16.86852,3.312123359,168
4028,Ztx64-22098,Trichocercaspp,0,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4029,Ztx64-22098,Notholcaacuminata,0,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4030,Ztx64-22098,Tylotrochamonopus,0,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4031,Ztx64-22098,Monostylaspp,0,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4032,Ztx64-22098,Notholcafoliacea,0,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4033,Ztx64-22098,Notholcalaurentiae,0,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4034,Ztx64-22098,Synchaetaspp,16647,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4035,Ztx64-22098,DreissenidVeligers,137804,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4036,Ztx64-22098,Copepodnauplii,31445,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4037,Ztx64-22098,Trichotriaspp,0,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4038,Ztx64-22098,Collothecaspp,925,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4039,Ztx64-22098,Euchlanisspp,0,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4040,Ztx64-22098,Monostylalunaris,0,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4041,Ztx64-22098,Kellicottialongispina,6936,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4042,Ztx64-22098,Ploesomahudsoni,0,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4043,Ztx64-22098,Ploesomatruncatum,0,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4044,Ztx64-22098,Trichocercaporcellus,0,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4045,Ztx64-22098,Lecaneflexilis,0,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4046,Ztx64-22098,Trichocercacylindrica,0,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4047,Ztx64-22098,Lecaneludwigi,0,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4048,Ztx64-22098,Keratellacrassa,462,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4049,Ztx64-22098,Conochilusunicornis,7399,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4050,Ztx64-22098,Ptygura,0,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4051,Ztx64-22098,Ploesomalenticulare,0,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4052,Ztx64-22098,Keratellacochlearis,12948,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4053,Ztx64-22098,Cephalodellaspp,0,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4054,Ztx64-22098,Polyarthraspp,7399,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4055,Ztx64-22098,Notholcasquamula,0,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4056,Ztx64-22098,Bdelloidea,0,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4057,Ztx64-22098,Lecanespp,0,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4058,Ztx64-22098,Rotifera,0,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4059,Ztx64-22098,Gastropusstylifer,4162,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4060,Ztx64-22098,Lepadellaspp,0,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4061,Ztx64-22098,Trichocercarousseleti,0,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4062,Ztx64-22098,Ascomorphaovalis,0,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4063,Ztx64-22098,Trichocercamulticrinis,0,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4064,Ztx64-22098,Keratellaquadrata,0,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4065,Ztx64-22098,Ascomorphaeucaudis,0,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4066,Ztx64-22098,Asplanchnapriodonta,925,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4067,Ztx64-22098,Keratellahiemalis,0,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4068,Ztx64-22098,Monostylacopeis,0,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4069,Ztx64-22098,Pompholyxsulcata,0,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4070,Ztx64-22098,Stephanoceros,0,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4071,Ztx64-22098,Keratellaearlinae,2775,Spanish River 46,6/18/2020,L June,Midshore,June,NC,90,14.0571,2.760102799,170
4072,Ztx64-22106,Monostylalunaris,0,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4073,Ztx64-22106,Lecaneflexilis,0,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4074,Ztx64-22106,Trichocercaspp,0,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4075,Ztx64-22106,Rotifera,0,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4076,Ztx64-22106,Synchaetaspp,26647,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4077,Ztx64-22106,Trichocercaporcellus,0,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4078,Ztx64-22106,DreissenidVeligers,20708,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4079,Ztx64-22106,Conochilusunicornis,3210,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4080,Ztx64-22106,Trichocercacylindrica,0,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4081,Ztx64-22106,Collothecaspp,161,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4082,Ztx64-22106,Cephalodellaspp,0,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4083,Ztx64-22106,Ptygura,0,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4084,Ztx64-22106,Lepadellaspp,0,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4085,Ztx64-22106,Tylotrochamonopus,0,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4086,Ztx64-22106,Euchlanisspp,0,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4087,Ztx64-22106,Notholcaacuminata,0,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4088,Ztx64-22106,Notholcalaurentiae,0,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4089,Ztx64-22106,Ascomorphaeucaudis,0,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4090,Ztx64-22106,Notholcasquamula,0,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4091,Ztx64-22106,Keratellacochlearis,5618,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4092,Ztx64-22106,Bdelloidea,0,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4093,Ztx64-22106,Monostylaspp,0,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4094,Ztx64-22106,Trichocercarousseleti,0,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4095,Ztx64-22106,Trichocercamulticrinis,0,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4096,Ztx64-22106,Gastropusstylifer,963,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4097,Ztx64-22106,Lecaneludwigi,0,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4098,Ztx64-22106,Keratellaquadrata,0,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4099,Ztx64-22106,Monostylacopeis,0,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4100,Ztx64-22106,Asplanchnapriodonta,0,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4101,Ztx64-22106,Ploesomalenticulare,0,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4102,Ztx64-22106,Lecanespp,0,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4103,Ztx64-22106,Trichotriaspp,0,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4104,Ztx64-22106,Keratellaearlinae,642,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4105,Ztx64-22106,Ploesomatruncatum,0,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4106,Ztx64-22106,Stephanoceros,0,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4107,Ztx64-22106,Copepodnauplii,12842,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4108,Ztx64-22106,Ascomorphaovalis,0,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4109,Ztx64-22106,Keratellahiemalis,0,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4110,Ztx64-22106,Kellicottialongispina,9631,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4111,Ztx64-22106,Notholcafoliacea,0,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4112,Ztx64-22106,Keratellacrassa,803,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4113,Ztx64-22106,Polyarthraspp,14608,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4114,Ztx64-22106,Pompholyxsulcata,0,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4115,Ztx64-22106,Ploesomahudsoni,0,French River 18,6/15/2020,L June,Midshore,June,GB,160,24.9904,4.906849421,167
4116,Ztx64-22110,Trichocercacylindrica,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4117,Ztx64-22110,Cephalodellaspp,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4118,Ztx64-22110,Bdelloidea,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4119,Ztx64-22110,Notholcasquamula,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4120,Ztx64-22110,Lecaneflexilis,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4121,Ztx64-22110,Monostylalunaris,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4122,Ztx64-22110,Conochilusunicornis,1940,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4123,Ztx64-22110,Copepodnauplii,44350,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4124,Ztx64-22110,Kellicottialongispina,8593,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4125,Ztx64-22110,Rotifera,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4126,Ztx64-22110,Keratellaquadrata,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4127,Ztx64-22110,Keratellacochlearis,2218,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4128,Ztx64-22110,Monostylacopeis,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4129,Ztx64-22110,DreissenidVeligers,42965,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4130,Ztx64-22110,Collothecaspp,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4131,Ztx64-22110,Ptygura,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4132,Ztx64-22110,Ploesomalenticulare,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4133,Ztx64-22110,Ascomorphaovalis,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4134,Ztx64-22110,Euchlanisspp,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4135,Ztx64-22110,Lecaneludwigi,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4136,Ztx64-22110,Ploesomatruncatum,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4137,Ztx64-22110,Ascomorphaeucaudis,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4138,Ztx64-22110,Polyarthraspp,11642,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4139,Ztx64-22110,Trichocercaporcellus,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4140,Ztx64-22110,Trichocercaspp,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4141,Ztx64-22110,Trichocercarousseleti,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4142,Ztx64-22110,Trichotriaspp,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4143,Ztx64-22110,Trichocercamulticrinis,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4144,Ztx64-22110,Gastropusstylifer,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4145,Ztx64-22110,Lecanespp,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4146,Ztx64-22110,Keratellaearlinae,554,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4147,Ztx64-22110,Asplanchnapriodonta,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4148,Ztx64-22110,Keratellacrassa,277,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4149,Ztx64-22110,Pompholyxsulcata,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4150,Ztx64-22110,Monostylaspp,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4151,Ztx64-22110,Stephanoceros,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4152,Ztx64-22110,Notholcaacuminata,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4153,Ztx64-22110,Synchaetaspp,7761,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4154,Ztx64-22110,Notholcalaurentiae,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4155,Ztx64-22110,Lepadellaspp,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4156,Ztx64-22110,Ploesomahudsoni,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4157,Ztx64-22110,Keratellahiemalis,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4158,Ztx64-22110,Tylotrochamonopus,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4159,Ztx64-22110,Notholcafoliacea,0,French River 46,6/15/2020,L June,Midshore,June,GB,280,43.7332,8.586986487,167
4160,Ztx64-22114,Ploesomalenticulare,0,French River 82,6/14/2020,E June,Offshore,June,GB,410,64.0379,12.57380164,166
4161,Ztx64-22114,Conochilusunicornis,1042,French River 82,6/14/2020,E June,Offshore,June,GB,410,64.0379,12.57380164,166
4162,Ztx64-22114,Kellicottialongispina,116,French River 82,6/14/2020,E June,Offshore,June,GB,410,64.0379,12.57380164,166
4163,Ztx64-22114,Monostylalunaris,0,French River 82,6/14/2020,E June,Offshore,June,GB,410,64.0379,12.57380164,166
4164,Ztx64-22114,Ploesomahudsoni,0,French River 82,6/14/2020,E June,Offshore,June,GB,410,64.0379,12.57380164,166
4165,Ztx64-22114,Trichocercaporcellus,0,French River 82,6/14/2020,E June,Offshore,June,GB,410,64.0379,12.57380164,166
4166,Ztx64-22114,Trichocercaspp,0,French River 82,6/14/2020,E June,Offshore,June,GB,410,64.0379,12.57380164,166
4167,Ztx64-22114,Notholcasquamula,0,French River 82,6/14/2020,E June,Offshore,June,GB,410,64.0379,12.57380164,166
4168,Ztx64-22114,Bdelloidea,0,French River 82,6/14/2020,E June,Offshore,June,GB,410,64.0379,12.57380164,166
4169,Ztx64-22114,Trichocercarousseleti,0,French River 82,6/14/2020,E June,Offshore,June,GB,410,64.0379,12.57380164,166
4170,Ztx64-22114,Ascomorphaovalis,0,French River 82,6/14/2020,E June,Offshore,June,GB,410,64.0379,12.57380164,166
4171,Ztx64-22114,Monostylaspp,0,French River 82,6/14/2020,E June,Offshore,June,GB,410,64.0379,12.57380164,166
4172,Ztx64-22114,Ptygura,0,French River 82,6/14/2020,E June,Offshore,June,GB,410,64.0379,12.57380164,166
4173,Ztx64-22114,Euchlanisspp,0,French River 82,6/14/2020,E June,Offshore,June,GB,410,64.0379,12.57380164,166
4174,Ztx64-22114,Notholcaacuminata,0,French River 82,6/14/2020,E June,Offshore,June,GB,410,64.0379,12.57380164,166
4175,Ztx64-22114,Trichocercamulticrinis,0,French River 82,6/14/2020,E June,Offshore,June,GB,410,64.0379,12.57380164,166
4176,Ztx64-22114,Keratellaquadrata,0,French River 82,6/14/2020,E June,Offshore,June,GB,410,64.0379,12.57380164,166
4177,Ztx64-22114,Keratellacochlearis,0,French River 82,6/14/2020,E June,Offshore,June,GB,410,64.0379,12.57380164,166
4178,Ztx64-22114,Trichocercacylindrica,0,French River 82,6/14/2020,E June,Offshore,June,GB,410,64.0379,12.57380164,166
4179,Ztx64-22114,Polyarthraspp,810,French River 82,6/14/2020,E June,Offshore,June,GB,410,64.0379,12.57380164,166
4180,Ztx64-22114,Keratellaearlinae,0,French River 82,6/14/2020,E June,Offshore,June,GB,410,64.0379,12.57380164,166
4181,Ztx64-22114,Gastropusstylifer,116,French River 82,6/14/2020,E June,Offshore,June,GB,410,64.0379,12.57380164,166
4182,Ztx64-22114,Stephanoceros,0,French River 82,6/14/2020,E June,Offshore,June,GB,410,64.0379,12.57380164,166
4183,Ztx64-22114,Ploesomatruncatum,0,French River 82,6/14/2020,E June,Offshore,June,GB,410,64.0379,12.57380164,166
4184,Ztx64-22114,Notholcafoliacea,0,French River 82,6/14/2020,E June,Offshore,June,GB,410,64.0379,12.57380164,166
4185,Ztx64-22114,Cephalodellaspp,0,French River 82,6/14/2020,E June,Offshore,June,GB,410,64.0379,12.57380164,166
4186,Ztx64-22114,Notholcalaurentiae,0,French River 82,6/14/2020,E June,Offshore,June,GB,410,64.0379,12.57380164,166
4187,Ztx64-22114,Asplanchnapriodonta,0,French River 82,6/14/2020,E June,Offshore,June,GB,410,64.0379,12.57380164,166
4188,Ztx64-22114,Keratellacrassa,0,French River 82,6/14/2020,E June,Offshore,June,GB,410,64.0379,12.57380164,166
4189,Ztx64-22114,Keratellahiemalis,0,French River 82,6/14/2020,E June,Offshore,June,GB,410,64.0379,12.57380164,166
