"","OP_DATE","VESSEL","CRUISE","SERIAL","PORT","STATION_DEPTH","FLOW_START","FLOW_END","DISTANCE_PARM","TOD","STRAT_MIN","STRAT_MAX","SUB_SAMPLE","SAMPLE_VOLUME","ALIQUOT_VOLUME","TOTAL_COUNT","ITIS","REF_NAME","LIFE_STAGE","LIFE_STAGE_NAME"
"2055","10-Jul-17",88,6,378,364,82,901346,902121,0.01451,3,0,20,"L",70,1,2,83957,"Holopedium gibberum",8,"adult"
"2056","10-Jul-17",88,6,378,364,82,901346,902121,0.01451,3,0,20,"W",70,70,9,684624,"Bythotrephes longimanus or spiny water flea",13,"instar 1"
"2057","10-Jul-17",88,6,378,364,82,901346,902121,0.01451,3,0,20,"W",70,70,1,684624,"Bythotrephes longimanus or spiny water flea",14,"instar 2"
"2058","10-Jul-17",88,6,378,364,82,901346,902121,0.01451,3,0,20,"W",70,70,4,684624,"Bythotrephes longimanus or spiny water flea",15,"instar 3"
"2059","10-Jul-17",88,6,378,364,82,901346,902121,0.01451,3,0,20,"L",70,1,24,85841,"Leptodiaptomus minutus",8,"adult"
"2060","10-Jun-17",36,2,131,320,68,98793,99307,0.01316,3,0,20,"S",300,1,348,85257,"Copepoda or copepods",1,"nauplius"
"2061","10-Jun-17",36,2,131,320,68,98793,99307,0.01316,3,0,20,"S",300,1,3,59417,"Conochilus",8,"adult"
"2062","10-Jun-17",36,2,131,320,68,98793,99307,0.01316,3,0,20,"S",300,1,1,59434,"Collotheca",8,"adult"
"2063","10-Jun-17",36,2,131,320,68,98793,99307,0.01316,3,0,20,"S",300,1,2,59255,"Synchaeta",8,"adult"
"2064","12-Jun-17",36,2,223,356,82,182917,183314,0.01316,2,20,40,"L",40,4,10,88789,"Diacyclops thomasi",8,"adult"
"2065","12-Jun-17",36,2,223,356,82,182917,183314,0.01316,2,20,40,"L",40,4,6,85375,"Senecella  calanoides",2,"copepodite"
"2066","12-Jun-17",36,2,223,356,82,182917,183314,0.01316,2,20,40,"L",40,4,2,83957,"Holopedium gibberum",8,"adult"
"2067","12-Jun-17",36,2,223,356,82,182917,183314,0.01316,2,20,40,"L",40,4,6,88692,"Mesocyclops edax",2,"copepodite"
"2068","12-Jun-17",36,2,223,356,82,182917,183314,0.01316,2,20,40,"L",40,4,3,85775,"Limnocalanus macrurus",8,"adult"
"2069","12-Jun-17",36,2,223,356,82,182917,183314,0.01316,2,20,40,"L",40,4,2,88530,"Cyclopoida or cyclopoids",2,"copepodite"
"2070","12-Jun-17",36,2,223,356,82,182917,183314,0.01316,2,20,40,"S",40,1,455,85257,"Copepoda or copepods",1,"nauplius"
"2071","12-Jun-17",36,2,223,356,82,182917,183314,0.01316,2,20,40,"S",40,1,1,59417,"Conochilus",8,"adult"
"2072","12-Jun-17",36,2,223,356,82,182917,183314,0.01316,2,20,40,"S",40,1,3,59434,"Collotheca",8,"adult"
"2073","12-Jun-17",36,2,223,356,82,182917,183314,0.01316,2,20,40,"S",40,1,2,59255,"Synchaeta",8,"adult"
"2074","12-Jun-17",36,2,223,356,82,182917,183314,0.01316,2,20,40,"S",40,1,25,81338,"Dreissena",6,"veliger"
"2075","12-Jun-17",36,2,223,356,82,182917,183314,0.01316,2,20,40,"S",40,1,154,202422,"Plantae or plant",18,"pollen"
"2076","12-Jun-17",36,2,223,356,82,182917,183314,0.01316,2,20,40,"S",40,1,1,58485,"Kellicottia",8,"adult"
"2077","11-Jun-17",36,2,152,320,18,121581,121971,0.01316,2,0,10,"L",100,1,120,85258,"Calanoida or calanoids",2,"copepodite"
"2078","11-Jun-17",36,2,152,320,18,121581,121971,0.01316,2,0,10,"L",100,1,4,83957,"Holopedium gibberum",8,"adult"
"2079","9-May-17",36,1,28,305,18,813795,814062,0.01531,NA,0,10,"S",30,3,1,59417,"Conochilus",8,"adult"
"2080","9-May-17",36,1,28,305,18,813795,814062,0.01531,NA,0,10,"S",30,3,7,81338,"Dreissena",6,"veliger"
"2081","9-May-17",36,1,28,305,18,813795,814062,0.01531,NA,0,10,"S",30,3,7,202422,"Plantae or plant",18,"pollen"
"2082","9-May-17",36,1,38,330,82,816214,816780,0.01531,2,20,40,"S",35,2,381,85257,"Copepoda or copepods",1,"nauplius"
"2083","9-May-17",36,1,38,330,82,816214,816780,0.01531,2,20,40,"S",35,2,1,59270,"Polyarthra",8,"adult"
"2084","9-May-17",36,1,38,330,82,816214,816780,0.01531,2,20,40,"S",35,2,1,59255,"Synchaeta",8,"adult"
"2085","9-May-17",36,1,38,330,82,816214,816780,0.01531,2,20,40,"S",35,2,2,58485,"Kellicottia",8,"adult"
"2086","10-May-17",36,1,48,330,46,824770,825301,0.01531,NA,0,20,"S",35,1,224,85257,"Copepoda or copepods",1,"nauplius"
"2087","10-May-17",36,1,48,330,46,824770,825301,0.01531,NA,0,20,"S",35,1,2,59255,"Synchaeta",8,"adult"
"2088","9-May-17",36,1,38,330,82,816214,816780,0.01531,2,20,40,"S",35,2,31,202422,"Plantae or plant",18,"pollen"
"2089","10-May-17",36,1,48,330,46,824770,825301,0.01531,NA,0,20,"S",35,1,22,202422,"Plantae or plant",18,"pollen"
"2090","10-May-17",36,1,48,330,46,824770,825301,0.01531,NA,0,20,"L",30,1,65,85839,"Leptodiaptomus ashlandi",8,"adult"
"2091","10-May-17",36,1,48,330,46,824770,825301,0.01531,NA,0,20,"L",30,1,26,85258,"Calanoida or calanoids",2,"copepodite"
"2092","10-May-17",36,1,48,330,46,824770,825301,0.01531,NA,0,20,"L",30,1,6,88530,"Cyclopoida or cyclopoids",2,"copepodite"
"2093","10-May-17",36,1,48,330,46,824770,825301,0.01531,NA,0,20,"L",30,1,6,88789,"Diacyclops thomasi",8,"adult"
"2094","8-May-17",36,1,7,305,82,79559,80028,0.01531,3,0,20,"L",35,2,38,85258,"Calanoida or calanoids",2,"copepodite"
"2095","8-May-17",36,1,7,305,82,79559,80028,0.01531,3,0,20,"L",35,2,40,85839,"Leptodiaptomus ashlandi",8,"adult"
"2096","8-May-17",36,1,7,305,82,79559,80028,0.01531,3,0,20,"L",35,2,70,666962,"Leptodiaptomus sicilis",8,"adult"
"2097","8-May-17",36,1,7,305,82,79559,80028,0.01531,3,0,20,"L",35,2,40,85841,"Leptodiaptomus minutus",8,"adult"
"2098","10-Jun-17",36,2,132,320,68,99307,100378,0.01316,3,20,40,"L",60,4,130,85258,"Calanoida or calanoids",2,"copepodite"
"2099","10-Jun-17",36,2,132,320,68,99307,100378,0.01316,3,20,40,"L",60,4,82,666962,"Leptodiaptomus sicilis",8,"adult"
"2100","10-Jun-17",36,2,132,320,68,99307,100378,0.01316,3,20,40,"L",60,4,23,85839,"Leptodiaptomus ashlandi",8,"adult"
"2101","10-Jun-17",36,2,132,320,68,99307,100378,0.01316,3,20,40,"L",60,4,32,85775,"Limnocalanus macrurus",2,"copepodite"
"2102","10-Jun-17",36,2,132,320,68,99307,100378,0.01316,3,20,40,"L",60,4,22,88789,"Diacyclops thomasi",8,"adult"
"2103","14-Jun-17",36,2,293,364,46,295828,296515,0.01316,2,0,20,"L",70,1,3,83936,"Bosmina",8,"adult"
"2104","14-Jun-17",36,2,293,364,46,295828,296515,0.01316,2,0,20,"L",70,1,6,88530,"Cyclopoida or cyclopoids",2,"copepodite"
"2105","14-Jun-17",36,2,293,364,46,295828,296515,0.01316,2,0,20,"W",70,70,1,684624,"Bythotrephes longimanus or spiny water flea",13,"instar 1"
"2106","19-Apr-17",88,1,11,388,46,606580,607270,0.01531,3,0,20,"S",35,1,150,85257,"Copepoda or copepods",1,"nauplius"
"2107","19-Apr-17",88,1,11,388,46,606580,607270,0.01531,3,0,20,"S",35,1,10,58348,"Keratella",8,"adult"
"2108","19-Apr-17",88,1,11,388,46,606580,607270,0.01531,3,0,20,"S",35,1,1,59270,"Polyarthra",8,"adult"
"2109","19-Apr-17",88,1,11,388,46,606580,607270,0.01531,3,0,20,"S",35,1,1,59175,"Gastropus",8,"adult"
"2110","19-Apr-17",88,1,11,388,46,606580,607270,0.01531,3,0,20,"S",35,1,9,58396,"Notholca",8,"adult"
"2111","19-Apr-17",88,1,11,388,46,606580,607270,0.01531,3,0,20,"S",35,1,784,59255,"Synchaeta",8,"adult"
"2112","19-Apr-17",88,1,11,388,46,606580,607270,0.01531,3,0,20,"S",35,1,6,59235,"Asplanchna",8,"adult"
"2113","19-Apr-17",88,1,11,388,46,606580,607270,0.01531,3,0,20,"S",35,1,17,58485,"Kellicottia",8,"adult"
"2114","19-Apr-17",88,1,11,388,46,606580,607270,0.01531,3,0,20,"S",35,1,10,202422,"Plantae or plant",18,"pollen"
"2115","10-May-17",36,1,68,320,68,832132,832574,0.01531,1,0,20,"S",35,1,471,85257,"Copepoda or copepods",1,"nauplius"
"2116","10-May-17",36,1,68,320,68,832132,832574,0.01531,1,0,20,"S",35,1,34,202422,"Plantae or plant",18,"pollen"
"2117","10-May-17",36,1,69,320,68,832573,833105,0.01531,1,20,40,"S",35,1,392,85257,"Copepoda or copepods",1,"nauplius"
"2118","10-May-17",36,1,69,320,68,832573,833105,0.01531,1,20,40,"S",35,1,26,202422,"Plantae or plant",18,"pollen"
"2119","10-May-17",36,1,78,320,46,838912,839386,0.01531,1,0,20,"S",35,2,334,85257,"Copepoda or copepods",1,"nauplius"
"2120","10-May-17",36,1,78,320,46,838912,839386,0.01531,1,0,20,"S",35,2,2,58485,"Kellicottia",8,"adult"
"2121","10-May-17",36,1,78,320,46,838912,839386,0.01531,1,0,20,"S",35,2,22,202422,"Plantae or plant",8,"adult"
"2122","14-Jul-17",88,6,436,356,82,320315,321595,0.01451,3,20,40,"L",50,2,7,88789,"Diacyclops thomasi",8,"adult"
"2123","14-Jul-17",88,6,436,356,82,320315,321595,0.01451,3,20,40,"L",50,2,1,85375,"Senecella  calanoides",8,"adult"
"2124","14-Jul-17",88,6,436,356,82,320315,321595,0.01451,3,20,40,"L",50,2,1,83936,"Bosmina",8,"adult"
"2125","14-Jul-17",88,6,436,356,82,320315,321595,0.01451,3,20,40,"L",50,2,14,666962,"Leptodiaptomus sicilis",8,"adult"
"2126","14-Jul-17",88,6,436,356,82,320315,321595,0.01451,3,20,40,"W",50,50,1,164725,"Lota lota or burbot or lawyerfish",4,"larva"
"2127","15-Jul-17",88,6,450,356,46,417684,418540,0.01451,3,20,35,"L",40,1,201,85258,"Calanoida or calanoids",2,"copepodite"
"2128","15-Jul-17",88,6,450,356,46,417684,418540,0.01451,3,20,35,"L",40,1,14,88530,"Cyclopoida or cyclopoids",2,"copepodite"
"2129","15-Jul-17",88,6,450,356,46,417684,418540,0.01451,3,20,35,"L",40,1,11,85839,"Leptodiaptomus ashlandi",8,"adult"
"2130","15-Jul-17",88,6,450,356,46,417684,418540,0.01451,3,20,35,"L",40,1,4,83936,"Bosmina",8,"adult"
"2131","15-Jul-17",88,6,450,356,46,417684,418540,0.01451,3,20,35,"L",40,1,2,666962,"Leptodiaptomus sicilis",8,"adult"
"2132","15-Jul-17",88,6,450,356,46,417684,418540,0.01451,3,20,35,"L",40,1,3,88789,"Diacyclops thomasi",8,"adult"
"2133","15-Jul-17",88,6,450,356,46,417684,418540,0.01451,3,20,35,"L",40,1,3,85841,"Leptodiaptomus minutus",8,"adult"
"2134","15-Jul-17",88,6,450,356,46,417684,418540,0.01451,3,20,35,"L",40,1,2,88692,"Mesocyclops edax",8,"adult"
"2135","15-Jul-17",88,6,450,356,46,417684,418540,0.01451,3,20,35,"L",40,1,1,85375,"Senecella  calanoides",2,"copepodite"
"2136","15-Jul-17",88,6,450,356,46,417684,418540,0.01451,3,20,35,"L",40,1,1,83957,"Holopedium gibberum",8,"adult"
"2137","15-Jul-17",88,6,450,356,46,417684,418540,0.01451,3,20,35,"L",40,1,6,85775,"Limnocalanus macrurus",8,"adult"
"2138","15-Jul-17",88,6,450,356,46,417684,418540,0.01451,3,20,35,"L",40,1,1,85775,"Limnocalanus macrurus",2,"copepodite"
"2139","15-Jul-17",88,6,451,356,46,418542,419250,0.01451,3,0,20,"L",60,1,77,85841,"Leptodiaptomus minutus",8,"adult"
"2140","10-May-17",36,1,48,330,46,824770,825301,0.01531,NA,0,20,"S",35,1,1,155166,"Tardigrada or tardigrades or water bears",9,"unknown"
"2141","10-May-17",36,1,49,330,46,825301,825908,0.01531,NA,20,35,"S",25,1,305,85257,"Copepoda or copepods",1,"nauplius"
"2142","10-May-17",36,1,49,330,46,825301,825908,0.01531,NA,20,35,"S",25,1,2,59255,"Synchaeta",8,"adult"
"2143","10-May-17",36,1,49,330,46,825301,825908,0.01531,NA,20,35,"S",25,1,1,58485,"Kellicottia",8,"adult"
"2144","10-May-17",36,1,49,330,46,825301,825908,0.01531,NA,20,35,"S",25,1,2,81338,"Dreissena",6,"veliger"
"2145","10-May-17",36,1,49,330,46,825301,825908,0.01531,NA,20,35,"S",25,1,25,202422,"Plantae or plant",18,"pollen"
"2146","10-May-17",36,1,59,330,18,830190,830461,0.01531,3,0,10,"S",25,4,225,85257,"Copepoda or copepods",1,"nauplius"
"2147","10-May-17",36,1,59,330,18,830190,830461,0.01531,3,0,10,"S",25,4,2,58488,"Lepadella",8,"adult"
"2148","10-May-17",36,1,59,330,18,830190,830461,0.01531,3,0,10,"S",25,4,1,58819,"Cephalodella",8,"adult"
"2149","10-May-17",36,1,59,330,18,830190,830461,0.01531,3,0,10,"S",25,4,1,58747,"Monostyla",8,"adult"
"2150","10-May-17",36,1,59,330,18,830190,830461,0.01531,3,0,10,"S",25,4,1,58634,"Lecane",8,"adult"
"2151","10-May-17",36,1,59,330,18,830190,830461,0.01531,3,0,10,"S",25,4,3,58348,"Keratella",8,"adult"
"2152","10-May-17",36,1,59,330,18,830190,830461,0.01531,3,0,10,"S",25,4,16,58396,"Notholca",8,"adult"
"2153","23-Jul-17",88,6,588,320,18,413662,414085,0.01451,3,0,10,"L",100,2,3,88692,"Mesocyclops edax",8,"adult"
"2154","23-Jul-17",88,6,588,320,18,413662,414085,0.01451,3,0,10,"L",100,2,2,85845,"Skistodiaptomus oregonensis",8,"adult"
"2155","23-Jul-17",88,6,588,320,18,413662,414085,0.01451,3,0,10,"L",100,2,5,83936,"Bosmina",8,"adult"
"2156","23-Jul-17",88,6,588,320,18,413662,414085,0.01451,3,0,10,"L",100,2,13,85839,"Leptodiaptomus ashlandi",8,"adult"
"2157","23-Jul-17",88,6,588,320,18,413662,414085,0.01451,3,0,10,"L",100,2,14,88692,"Mesocyclops edax",2,"copepodite"
"2158","23-Jul-17",88,6,588,320,18,413662,414085,0.01451,3,0,10,"L",100,2,8,85858,"Epischura lacustris",2,"copepodite"
"2159","23-Jul-17",88,6,588,320,18,413662,414085,0.01451,3,0,10,"L",100,2,3,85858,"Epischura lacustris",8,"adult"
"2160","23-Jul-17",88,6,588,320,18,413662,414085,0.01451,3,0,10,"L",100,2,2,88745,"Tropocyclops prasinus mexicanus",8,"adult"
"2161","23-Jul-17",88,6,588,320,18,413662,414085,0.01451,3,0,10,"L",100,2,1,85775,"Limnocalanus macrurus",8,"adult"
"2162","23-Jul-17",88,6,588,320,18,413662,414085,0.01451,3,0,10,"L",100,2,7,85841,"Leptodiaptomus minutus",8,"adult"
"2163","23-Jul-17",88,6,588,320,18,413662,414085,0.01451,3,0,10,"W",100,100,7,684624,"Bythotrephes longimanus or spiny water flea",13,"instar 1"
"2164","23-Jul-17",88,6,588,320,18,413662,414085,0.01451,3,0,10,"W",100,100,33,684624,"Bythotrephes longimanus or spiny water flea",14,"instar 2"
"2165","23-Jul-17",88,6,588,320,18,413662,414085,0.01451,3,0,10,"W",100,100,10,684624,"Bythotrephes longimanus or spiny water flea",15,"instar 3"
"2166","22-Jul-17",88,6,578,320,46,325399,326261,0.01451,3,20,35,"L",100,4,30,83936,"Bosmina",8,"adult"
"2167","22-Jul-17",88,6,578,320,46,325399,326261,0.01451,3,20,35,"L",100,4,30,88530,"Cyclopoida or cyclopoids",2,"copepodite"
"2168","10-Jun-17",36,2,132,320,68,99307,100378,0.01316,3,20,40,"L",60,4,5,88692,"Mesocyclops edax",2,"copepodite"
"2169","10-Jun-17",36,2,132,320,68,99307,100378,0.01316,3,20,40,"L",60,4,1,85775,"Limnocalanus macrurus",8,"adult"
"2170","10-Jun-17",36,2,132,320,68,99307,100378,0.01316,3,20,40,"L",60,4,1,83936,"Bosmina",8,"adult"
"2171","10-Jun-17",36,2,132,320,68,99307,100378,0.01316,3,20,40,"L",60,4,2,85841,"Leptodiaptomus minutus",8,"adult"
"2172","10-Jun-17",36,2,132,320,68,99307,100378,0.01316,3,20,40,"L",60,4,4,88530,"Cyclopoida or cyclopoids",2,"copepodite"
"2173","10-Jun-17",36,2,132,320,68,99307,100378,0.01316,3,20,40,"W",60,60,1,684624,"Bythotrephes longimanus or spiny water flea",13,"instar 1"
"2174","17-Jun-17",37,4,143,305,82,338227,339014,0.01482,3,20,40,"S",60,1,204,85257,"Copepoda or copepods",1,"nauplius"
"2175","17-Jun-17",37,4,143,305,82,338227,339014,0.01482,3,20,40,"S",60,1,1,59417,"Conochilus",8,"adult"
"2176","17-Jun-17",37,4,143,305,82,338227,339014,0.01482,3,20,40,"S",60,1,48,59255,"Synchaeta",8,"adult"
"2177","17-Jun-17",37,4,143,305,82,338227,339014,0.01482,3,20,40,"S",60,1,16,81338,"Dreissena",6,"veliger"
"2178","17-Jun-17",37,4,143,305,82,338227,339014,0.01482,3,20,40,"S",60,1,270,202422,"Plantae or plant",18,"pollen"
"2179","17-Jun-17",37,4,143,305,82,338227,339014,0.01482,3,20,40,"L",50,3,51,85775,"Limnocalanus macrurus",2,"copepodite"
"2180","17-Jun-17",37,4,143,305,82,338227,339014,0.01482,3,20,40,"L",50,3,3,85775,"Limnocalanus macrurus",8,"adult"
"2181","17-Jun-17",37,4,143,305,82,338227,339014,0.01482,3,20,40,"L",50,3,201,85258,"Calanoida or calanoids",2,"copepodite"
"2182","7-Jul-17",88,6,318,384,46,579777,580507,0.01451,3,0,20,"S",700,1,23,59434,"Collotheca",8,"adult"
"2183","7-Jul-17",88,6,318,384,46,579777,580507,0.01451,3,0,20,"S",700,1,19,59270,"Polyarthra",8,"adult"
"2184","7-Jul-17",88,6,318,384,46,579777,580507,0.01451,3,0,20,"S",700,1,2,59167,"Ascomorpha",8,"adult"
"2185","7-Jul-17",88,6,318,384,46,579777,580507,0.01451,3,0,20,"S",700,1,28,59175,"Gastropus",8,"adult"
"2186","7-Jul-17",88,6,318,384,46,579777,580507,0.01451,3,0,20,"S",700,1,25,59255,"Synchaeta",8,"adult"
"2187","7-Jul-17",88,6,318,384,46,579777,580507,0.01451,3,0,20,"S",700,1,3,202422,"Plantae or plant",18,"pollen"
"2188","7-Jul-17",88,6,318,384,46,579777,580507,0.01451,3,0,20,"S",700,1,2,59235,"Asplanchna",8,"adult"
"2189","14-Jun-17",36,2,284,364,82,248647,249305,0.01316,3,20,40,"S",60,1,1,59417,"Conochilus",8,"adult"
"2190","14-Jun-17",36,2,284,364,82,248647,249305,0.01316,3,20,40,"S",60,1,2,59434,"Collotheca",8,"adult"
"2191","14-Jun-17",36,2,284,364,82,248647,249305,0.01316,3,20,40,"S",60,1,1,58348,"Keratella",8,"adult"
"2192","10-Jul-17",88,6,379,364,82,902126,903344,0.01451,3,20,40,"L",70,1,25,666962,"Leptodiaptomus sicilis",8,"adult"
"2193","10-Jul-17",88,6,379,364,82,902126,903344,0.01451,3,20,40,"L",70,1,179,85258,"Calanoida or calanoids",2,"copepodite"
"2194","10-Jul-17",88,6,379,364,82,902126,903344,0.01451,3,20,40,"L",70,1,12,85839,"Leptodiaptomus ashlandi",8,"adult"
"2195","10-Jul-17",88,6,379,364,82,902126,903344,0.01451,3,20,40,"L",70,1,3,83936,"Bosmina",8,"adult"
"2196","10-Jul-17",88,6,379,364,82,902126,903344,0.01451,3,20,40,"L",70,1,6,88789,"Diacyclops thomasi",8,"adult"
"2197","10-Jul-17",88,6,379,364,82,902126,903344,0.01451,3,20,40,"L",70,1,3,85775,"Limnocalanus macrurus",8,"adult"
"2198","10-Jul-17",88,6,379,364,82,902126,903344,0.01451,3,20,40,"L",70,1,4,88530,"Cyclopoida or cyclopoids",2,"copepodite"
"2199","10-Jul-17",88,6,379,364,82,902126,903344,0.01451,3,20,40,"L",70,1,4,85775,"Limnocalanus macrurus",2,"copepodite"
"2200","10-Jul-17",88,6,379,364,82,902126,903344,0.01451,3,20,40,"L",70,1,2,83957,"Holopedium gibberum",8,"adult"
"2201","10-Jul-17",88,6,379,364,82,902126,903344,0.01451,3,20,40,"W",70,70,1,684624,"Bythotrephes longimanus or spiny water flea",13,"instar 1"
"2202","10-Jul-17",88,6,379,364,82,902126,903344,0.01451,3,20,40,"W",70,70,1,164725,"Lota lota or burbot or lawyerfish",4,"larva"
"2203","11-Jul-17",88,6,393,360,82,28167,28956,0.01451,3,0,20,"L",150,2,37,83957,"Holopedium gibberum",8,"adult"
"2204","11-Jul-17",88,6,393,360,82,28167,28956,0.01451,3,0,20,"L",150,2,10,88530,"Cyclopoida or cyclopoids",2,"copepodite"
"2205","15-Jul-17",88,6,451,356,46,418542,419250,0.01451,3,0,20,"L",60,1,347,85258,"Calanoida or calanoids",2,"copepodite"
"2206","15-Jul-17",88,6,451,356,46,418542,419250,0.01451,3,0,20,"L",60,1,16,85839,"Leptodiaptomus ashlandi",8,"adult"
"2207","15-Jul-17",88,6,451,356,46,418542,419250,0.01451,3,0,20,"L",60,1,20,88692,"Mesocyclops edax",8,"adult"
"2208","15-Jul-17",88,6,451,356,46,418542,419250,0.01451,3,0,20,"L",60,1,5,88789,"Diacyclops thomasi",8,"adult"
"2209","15-Jul-17",88,6,451,356,46,418542,419250,0.01451,3,0,20,"L",60,1,11,83936,"Bosmina",8,"adult"
"2210","15-Jul-17",88,6,451,356,46,418542,419250,0.01451,3,0,20,"L",60,1,1,88745,"Tropocyclops prasinus mexicanus",8,"adult"
"2211","15-Jul-17",88,6,451,356,46,418542,419250,0.01451,3,0,20,"L",60,1,1,85775,"Limnocalanus macrurus",8,"adult"
"2212","15-Jul-17",88,6,451,356,46,418542,419250,0.01451,3,0,20,"L",60,1,4,85858,"Epischura lacustris",8,"adult"
"2213","15-Jul-17",88,6,451,356,46,418542,419250,0.01451,3,0,20,"L",60,1,1,88692,"Mesocyclops edax",2,"copepodite"
"2214","15-Jul-17",88,6,451,356,46,418542,419250,0.01451,3,0,20,"L",60,1,2,85858,"Epischura lacustris",2,"copepodite"
"2215","22-Jul-17",88,6,578,320,46,325399,326261,0.01451,3,20,35,"L",100,4,210,85258,"Calanoida or calanoids",2,"copepodite"
"2216","22-Jul-17",88,6,578,320,46,325399,326261,0.01451,3,20,35,"L",100,4,6,83877,"Daphnia galeata mendotae",8,"adult"
"2217","22-Jul-17",88,6,578,320,46,325399,326261,0.01451,3,20,35,"L",100,4,1,85775,"Limnocalanus macrurus",2,"copepodite"
"2218","22-Jul-17",88,6,578,320,46,325399,326261,0.01451,3,20,35,"L",100,4,2,85845,"Skistodiaptomus oregonensis",8,"adult"
"2219","22-Jul-17",88,6,578,320,46,325399,326261,0.01451,3,20,35,"L",100,4,3,85775,"Limnocalanus macrurus",8,"adult"
"2220","22-Jul-17",88,6,578,320,46,325399,326261,0.01451,3,20,35,"L",100,4,1,85839,"Leptodiaptomus ashlandi",8,"adult"
"2221","22-Jul-17",88,6,578,320,46,325399,326261,0.01451,3,20,35,"L",100,4,1,83957,"Holopedium gibberum",8,"adult"
"2222","22-Jul-17",88,6,578,320,46,325399,326261,0.01451,3,20,35,"L",100,4,1,85841,"Leptodiaptomus minutus",8,"adult"
"2223","22-Jul-17",88,6,577,320,46,326273,327034,0.01451,3,0,20,"L",100,1,104,88530,"Cyclopoida or cyclopoids",2,"copepodite"
"2224","22-Jul-17",88,6,577,320,46,326273,327034,0.01451,3,0,20,"L",100,1,203,85258,"Calanoida or calanoids",2,"copepodite"
"2225","22-Jul-17",88,6,577,320,46,326273,327034,0.01451,3,0,20,"L",100,1,7,85858,"Epischura lacustris",8,"adult"
"2226","22-Jul-17",88,6,577,320,46,326273,327034,0.01451,3,0,20,"L",100,1,52,85841,"Leptodiaptomus minutus",8,"adult"
"2227","22-Jul-17",88,6,577,320,46,326273,327034,0.01451,3,0,20,"L",100,1,2,85775,"Limnocalanus macrurus",2,"copepodite"
"2228","22-Jul-17",88,6,577,320,46,326273,327034,0.01451,3,0,20,"L",100,1,15,85839,"Leptodiaptomus ashlandi",8,"adult"
"2229","13-Aug-17",40,1,82,360,18,12265,12752,0.02687,1,0,10,"L",75,5,19,85858,"Epischura lacustris",2,"copepodite"
"2230","13-Aug-17",40,1,82,360,18,12265,12752,0.02687,1,0,10,"L",75,5,10,83936,"Bosmina",8,"adult"
"2231","13-Aug-17",40,1,82,360,18,12265,12752,0.02687,1,0,10,"L",75,5,3,88745,"Tropocyclops prasinus mexicanus",2,"copepodite"
"2232","13-Aug-17",40,1,82,360,18,12265,12752,0.02687,1,0,10,"L",75,5,6,85858,"Epischura lacustris",8,"adult"
"2233","13-Aug-17",40,1,82,360,18,12265,12752,0.02687,1,0,10,"L",75,5,3,88745,"Tropocyclops prasinus mexicanus",8,"adult"
"2234","13-Aug-17",40,1,82,360,18,12265,12752,0.02687,1,0,10,"L",75,5,1,666962,"Leptodiaptomus sicilis",8,"adult"
"2235","13-Aug-17",40,1,82,360,18,12265,12752,0.02687,1,0,10,"L",75,5,1,85839,"Leptodiaptomus ashlandi",8,"adult"
"2236","11-Aug-17",40,1,38,364,18,5860,6192,0.02687,1,0,10,"L",75,6,100,83957,"Holopedium gibberum",8,"adult"
"2237","11-Aug-17",40,1,38,364,18,5860,6192,0.02687,1,0,10,"L",75,6,56,85858,"Epischura lacustris",2,"copepodite"
"2238","11-Aug-17",40,1,38,364,18,5860,6192,0.02687,1,0,10,"L",75,6,59,85258,"Calanoida or calanoids",2,"copepodite"
"2239","11-Aug-17",40,1,38,364,18,5860,6192,0.02687,1,0,10,"L",75,6,3,85841,"Leptodiaptomus minutus",8,"adult"
"2240","11-Aug-17",40,1,38,364,18,5860,6192,0.02687,1,0,10,"L",75,6,4,88692,"Mesocyclops edax",2,"copepodite"
"2241","11-Aug-17",40,1,38,364,18,5860,6192,0.02687,1,0,10,"L",75,6,5,85858,"Epischura lacustris",8,"adult"
"2242","11-Aug-17",40,1,38,364,18,5860,6192,0.02687,1,0,10,"L",75,6,3,83936,"Bosmina",8,"adult"
"2243","11-Aug-17",40,1,38,364,18,5860,6192,0.02687,1,0,10,"L",75,6,1,88745,"Tropocyclops prasinus mexicanus",8,"adult"
"2244","11-Aug-17",40,1,38,364,18,5860,6192,0.02687,1,0,10,"L",75,6,4,88530,"Cyclopoida or cyclopoids",2,"copepodite"
"2245","11-Aug-17",40,1,38,364,18,5860,6192,0.02687,1,0,10,"W",75,75,3,684624,"Bythotrephes longimanus or spiny water flea",13,"instar 1"
"2246","11-Aug-17",40,1,38,364,18,5860,6192,0.02687,1,0,10,"W",75,75,2,684624,"Bythotrephes longimanus or spiny water flea",14,"instar 2"
"2247","11-Aug-17",40,1,38,364,18,5860,6192,0.02687,1,0,10,"W",75,75,1,684624,"Bythotrephes longimanus or spiny water flea",9,"unknown"
"2248","12-Aug-17",40,1,46,364,46,6904,7533,0.02687,1,20,35,"S",150,3,131,85257,"Copepoda or copepods",1,"nauplius"
"2249","12-Aug-17",40,1,46,364,46,6904,7533,0.02687,1,20,35,"S",150,3,46,59417,"Conochilus",8,"adult"
"2250","12-Aug-17",40,1,46,364,46,6904,7533,0.02687,1,20,35,"S",150,3,1,58348,"Keratella",8,"adult"
"2251","12-Aug-17",40,1,46,364,46,6904,7533,0.02687,1,20,35,"S",150,3,4,59270,"Polyarthra",8,"adult"
